"SUID","EnrichmentMap::Colouring (Cd2CK_egg_go_ko)","EnrichmentMap::ES (Cd2CK_egg_go_ko)","EnrichmentMap::fdr_qvalue (Cd2CK_egg_go_ko)","EnrichmentMap::Formatted_name","EnrichmentMap::fwer_qvalue (Cd2CK_egg_go_ko)","EnrichmentMap::Genes","EnrichmentMap::GS_DESCR","EnrichmentMap::gs_size","EnrichmentMap::GS_Type","EnrichmentMap::Name","EnrichmentMap::NES (Cd2CK_egg_go_ko)","EnrichmentMap::pvalue (Cd2CK_egg_go_ko)","name","selected","shared name"
"3944","0.9994","0.3759","0.239","GO:0005840
","1.0","KFB69068.1|OGA34965.1|WP_101049523.1|WP_015437579.1|WP_028994189.1|SMB23634.1|WP_015767914.1|WP_012565938.1|KFB78315.1|WP_079432652.1|PKO29598.1|EXI90859.1|KFB70337.1|EXI74144.1|EXI90856.1|KFB69200.1|KFB78304.1|EXI66804.1|KFB69916.1|EXI79495.1|WP_002923618.1|WP_011288791.1|EXI79194.1|WP_028994673.1|WP_028498121.1|KFB77903.1|PZQ24905.1|KFB70780.1|WP_086121047.1|SBT07109.1|WP_038302763.1|WP_090720685.1|WP_091908728.1|EXI92968.1|PKO56059.1|TDJ24869.1|WP_012207028.1|PJF22872.1|WP_106747851.1|ESY63350.1|OYW54853.1|WP_137100334.1|EKE17424.1|WP_066483823.1|WP_056880330.1|WP_066541974.1|PKO41603.1|WP_055941270.1|WP_037556363.1|WP_027456676.1|WP_121458088.1|RTL25785.1|KFB78308.1|KFB72337.1|EXI90853.1|WP_120404603.1|PKO29586.1|RIX49056.1|RTL34218.1|WP_026688012.1|WP_106748026.1|WP_034997194.1|TAF82130.1|WP_095524559.1|RME65152.1|PCJ63515.1|WP_094416777.1|WP_056068009.1|RIX49073.1|RPG80493.1|PZQ30938.1|RZI55826.1|WP_108608190.1|AMS33942.1|OJV48345.1|WP_020411038.1|PKO56184.1|WP_012202329.1|WP_027456677.1|WP_079432649.1|RTL27825.1|WP_028995750.1|WP_055898450.1|WP_067067092.1|WP_090316201.1|WP_008059129.1|WP_038301938.1|OIO79346.1|SMB29540.1|PZQ43817.1|WP_127520317.1|OGB06279.1|WP_018605525.1|WP_042417462.1|TAG34587.1|WP_005882609.1|OHE87325.1|KWR95134.1|WP_108623182.1|AKU93539.1|WP_121239482.1|VTP32210.1|WP_004298440.1|WP_012250213.1|ETA64464.1|WP_079432659.1|PKO26555.1|APR06050.1|PKO53254.1|RMD95332.1|ODV09763.1|WP_101935658.1|WP_070465513.1|WP_026686621.1|KYP16095.1|RTL33205.1|PKO39028.1|KXK41380.1|WP_013766269.1|KIF33689.1|ODT52354.1|KYP13982.1|WP_090661636.1|VTQ05515.1|OQY69039.1|WP_012204283.1|SFL22125.1|WP_122238913.1|WP_027459061.1|PKO55703.1|TEX47085.1|WP_012207143.1|WP_026686683.1|OHE87326.1|WP_079432660.1|WP_004298442.1|RIX49060.1|RTL33525.1|WP_011289195.1|WP_046487215.1|OQW43100.1|WP_047563916.1|RMG29854.1|RTL33524.1|WP_020395417.1|PKO52842.1|WP_102041331.1|TBR12904.1|OGT88907.1|WP_106748018.1|WP_003059401.1|PKO26552.1|WP_066879985.1|WP_079432656.1|OHC65429.1|PKO38073.1|PZU50831.1|WP_106829239.1|WP_012202332.1|WP_069039303.1|OGT55153.1|WP_088439840.1|RFC34779.1|WP_111434294.1|RFC34810.1|WP_028994187.1|PKO85022.1|PLX71774.1|RTL25783.1|WP_012202965.1|WP_027456667.1|WP_133773092.1|WP_079432658.1|WP_106748020.1|WP_014161371.1|WP_035061757.1|WP_099509754.1|OAI54434.1|WP_108178409.1|WP_003265480.1|PYP86935.1|WP_011286089.1|WP_027456675.1|RIX49071.1|WP_012202331.1|OYW11064.1|WP_011237974.1|WP_035933059.1|WP_121458089.1|WP_124705148.1|WP_055941273.1|WP_021249792.1|WP_038312216.1|WP_090319380.1|OGU19534.1|ODU91013.1|OQW98398.1|WP_038304501.1|AJP49034.1|WP_082181565.1|WP_055423460.1|WP_071414435.1|WP_071414581.1|OIN90507.1|RTL55988.1|CCD39076.1|OQW34399.1|WP_013247878.1|OYT20277.1|KMZ13052.1|PZN53741.1|WP_079690063.1|WP_013804444.1|WP_096449278.1|RTL34219.1|WP_027456663.1|OFZ98106.1|WP_099407143.1|PKO26483.1|RIX49058.1|WP_004298446.1|WP_015437569.1|WP_106748024.1|RZI44886.1|WP_090319415.1|WP_090537192.1|WP_004194309.1|WP_011298168.1|WP_050452462.1|WP_079432654.1|KIF33699.1|WP_011237979.1|WP_119769698.1|RIX49066.1|OJV60297.1|PIV89193.1|GAQ26749.1|OQW41827.1|WP_103919820.1|WP_020087362.1|OJV09993.1|RTL26441.1|WP_023594592.1|WP_010393282.1|SDJ10245.1|WP_124704661.1|RWA51401.1|WP_136964328.1|WP_106748598.1|WP_004258894.1|TEX48537.1|PZN53727.1|WP_027456688.1|WP_012202438.1|WP_079432639.1|WP_012638891.1|WP_073133798.1|WP_053224041.1|WP_079690062.1|PZN50251.1|WP_112748518.1|PZN53733.1|PTT80254.1|WP_086101120.1|RYD99821.1|WP_054155153.1|WP_128198356.1|PIU42396.1|PKO29595.1|PKO72474.1|RTL29604.1|GDY39108.1|WP_038312227.1|WP_084245343.1|OGB00626.1|OYT98031.1|WP_053422469.1|WP_108176712.1|WP_108176863.1|WP_114401720.1|WP_121457190.1|PKO55436.1|EFF86474.1|ODS60304.1|OJW50010.1|RTL28311.1|RIZ69250.1|WP_004301412.1|OGA13314.1|PKP99079.1|WP_010397614.1|WP_012206747.1|WP_062354893.1|OQW81897.1|WP_110527036.1|RTL31940.1|PCI59715.1|ODS90547.1|RZS54540.1|WP_055945224.1|WP_027456668.1|WP_079432657.1|WP_008061731.1|WP_028461312.1|ODU94598.1|PZQ10929.1|RTL23085.1|WP_027456655.1|ODS90680.1|OYU50364.1|WP_049726177.1|WP_005663404.1|RTL33206.1|TEX50086.1|OLE93732.1|RIX43550.1|TAH45532.1|WP_027080007.1|WP_038313922.1|WP_068635351.1|WP_009552971.1|OQW83682.1|WP_111516175.1|EKE17404.1|WP_011237994.1|WP_021249117.1|OYT90513.1|PWJ85617.1|WP_012202975.1|CDX18733.1|RIX49050.1|PKO36180.1|WP_012207710.1|WP_121456722.1|WP_037480914.1|RZA22287.1|TEX48536.1|RIX48780.1|AJP47850.1|WP_102041148.1|WP_009855676.1|OWQ83434.1|WP_055670085.1|PZT89269.1|WP_018606348.1|RTL26442.1|WP_026685510.1|WP_108173941.1|WP_136962109.1|KNZ33274.1|WP_038310112.1|PTT87099.1|SFU56894.1|WP_056203159.1|WP_086464130.1|WP_119353944.1|WP_011287041.1|WP_012206523.1|WP_056878657.1|WP_079434023.1|TEX50068.1|RTL34557.1|ODU09307.1|WP_128198330.1|OGA99995.1|OYT88378.1|WP_022442982.1|WP_056473154.1|WP_056877737.1|GCL63381.1|WP_018150533.1|WP_058721912.1|RZI79560.1|OYY60971.1|WP_002931612.1|AJP49020.1|WP_079432665.1|WP_012202968.1|WP_027456664.1|WP_002931603.1|WP_038312240.1|OHC74570.1|WP_005878802.1|WP_055941294.1|WP_027457388.1|WP_121456677.1|WP_072766491.1|WP_062352468.1|WP_117609780.1|WP_108178377.1|WP_008064455.1|KPK31568.1|WP_121427439.1|WP_068635969.1|WP_096695437.1|SBT03617.1|WP_047217076.1|EXI80309.1|KFB69202.1|KFB72334.1|KFB78311.1|TAH42711.1|WP_054619998.1|KFB78300.1|WP_062213274.1|WP_088388890.1|KFB70336.1|WP_079543860.1|WP_015767924.1|WP_120218100.1|WP_126177245.1|WP_004826239.1|WP_019399925.1|TAL83157.1|EXI89281.1|KFB67245.1|KFB73077.1|EEO28806.2|KFB69205.1|ODU94588.1|WP_124946351.1|KFB70335.1|AFR26505.1|EXI90861.1|WP_003042199.1|RZI55827.1|EXI74129.1|KFB73850.1|KFB78316.1|KFB71953.1|EXI87857.1|KFB69195.1|KFB73644.1|KFB78386.1|EXI90594.1|EXI89686.1|EXI81575.1|KFB78306.1|EXI80313.1|PKO29587.1|EXI78135.1|RTL34222.1|KFB72331.1|EXI90835.1|WP_012202970.1|WP_068808405.1|WP_074971962.1|WP_121581808.1|EXI66786.1|WP_011237976.1|KFB69182.1|WP_011286091.1|KFB73846.1|AJP49033.1|KFB69989.1|RPH73135.1|KFB71313.1|RYF81611.1|OJW48834.1|WP_037556370.1|WP_038312220.1|EXI84053.1|OHE89796.1|WP_076091637.1|EXI90846.1|KFB78314.1|EXI80310.1|EXI65307.1","ribosome","468","ENR","GO:0005840","1.3729","6.0E-4","GO:0005840","false","GO:0005840"
"3945","1.0","0.4756","0.0952","GO:0006414
","0.9565","WP_013621710.1|PTM19938.1|CUR08644.1|WP_094555909.1|WP_100053551.1|WP_114114452.1|OUX17918.1|AAQ62397.1|WP_124799605.1|WP_019946176.1|PZR39253.1|AIT62738.1|KTC77939.1|WP_056069295.1|WP_058531626.1|WP_133797155.1|WP_093281025.1|ODS73451.1|WP_078307178.1|PKO26120.1|WP_106748007.1|WP_014235482.1|WP_028485245.1|WP_067758259.1|WP_106825664.1|TAG83693.1|WP_061498192.1|WP_012695740.1|PJI37961.1|WP_136555888.1|PKM03356.1|WP_108427913.1|WP_004343146.1|WP_012202327.1|EKE18052.1|WP_018413323.1|WP_016453856.1|WP_028770765.1|WP_076604510.1|CED79243.1|WP_049411422.1|PKO29730.1|WP_108949537.1|CTQ57173.1|WP_053322368.1|PZQ20981.1|ODU57472.1|TEX49225.1|OJX70055.1|OPH17454.1|WP_086919618.1|WP_013801447.1|WP_091940317.1|WP_016447489.1|WP_094002412.1|WP_066879157.1|OYZ00001.1|PZQ31060.1|WP_041099337.1|WP_107888850.1|WP_102041780.1|AWW25111.1|RTL31050.1|WP_114959718.1|TAK50036.1|WP_115723606.1|WP_115934849.1|WP_117380257.1|WP_121219054.1|WP_132985273.1|AFV98459.1|WP_004332390.1|WP_006450618.1|WP_008494540.1|KXK00783.1|WP_048497737.1|RYE05967.1|TAK66595.1|WP_130997957.1|SP|P75022.1|EFTU_RHIRD|WP_005879073.1|WP_029312050.1|AGO28354.1|KKR79619.1|WP_076912688.1|WP_077239469.1|PCJ42754.1|WP_097087654.1|EQB64020.1|WP_122878230.1|GAK54310.1|WP_122890902.1|PKN73642.1|WP_076891819.1|WP_109453369.1|GBE29179.1|TAN86363.1|KML33318.1|EPR32470.1|WP_021275036.1|RZI44858.1|WP_028957231.1|RMG26781.1|WP_043949301.1|WP_069444877.1|OJY95462.1|AQT42897.1|WP_087349485.1|OYZ55106.1|OIP11335.1|TDI75867.1|WP_005483729.1|SFN58997.1|WP_056435539.1|PKN46003.1|PAW66547.1|WP_108780439.1|WP_016533924.1|WP_039438947.1|PID31983.1|WP_128096253.1|EGC61563.1|WP_004355307.1|WP_014235481.1|WP_019372615.1|WP_027456679.1|WP_027469922.1|WP_034743456.1|WP_053281820.1|KPN72726.1|WP_062352460.1|WP_111293907.1|WP_076091607.1|WP_084205124.1|TAE17310.1|WP_092280200.1|WP_093509984.1|OYW19306.1|WP_100138630.1|PKO82755.1|ODT48676.1|WP_107865110.1|WP_108360503.1|PZP39388.1|RKZ91889.1|RTL29324.1|WP_135048775.1|WP_119212345.1|KFB69210.1|WP_106875037.1|VHH18454.1|WP_054281656.1|WP_126831844.1|OJU73943.1|TET29113.1|WP_105040437.1|WP_026770526.1|WP_045726418.1|WP_006730011.1|KLT21213.1|WP_039131350.1|ALD91789.1|WP_116846679.1|RYY12747.1|WP_057297243.1|WP_108949974.1|WP_114692163.1|WP_056880540.1|KFB69207.1|WP_106749380.1|OGI46044.1|WP_043946424.1|WP_126170335.1|WP_013614171.1|KRP10551.1|KIF34349.1|WP_076501246.1","translational elongation","177","ENR","GO:0006414","1.6076","0.0","GO:0006414","false","GO:0006414"
"3946","0.9951","0.745","0.0646","2VIQR
","0.6156","WP_099742771.1|TAG79342.1|WP_082007526.1|WP_088484363.1|WP_004374157.1|RTL15944.1|WP_011286820.1|WP_127996013.1|WP_012585999.1|WP_027457926.1|WP_066886332.1|TEX44246.1|OHC65946.1|WP_011483958.1|RTL36445.1|AMO25608.1|OHC69318.1","TonB-dependent siderophore receptor","17","ENR","2VIQR","1.7049","0.0049","2VIQR","false","2VIQR"
"3947","0.9836","0.7016","0.104","K07180
","0.9856","WP_135247737.1|OJW50879.1|PKO33943.1|WP_108948782.1|WP_128902407.1|TAL74038.1|WP_010948497.1|RZI44785.1|WP_017508866.1|WP_011765804.1|WP_079435047.1|WP_092755324.1|WP_056875887.1|WP_102041370.1|OGU52319.1|WP_109041252.1","prkA; serine protein kinase","16","ENR","K07180","1.5814","0.0164","K07180","false","K07180"
"3948","0.9317","0.5185","0.2477","GO:0004356
","1.0","ODV10150.1|RTL29411.1|WP_089416706.1|WP_011289488.1|RTL21828.1|WP_018409825.1|WP_012206801.1|OGT58397.1|WP_062356741.1|PPD29689.1|WP_108623115.1|WP_062356736.1|WP_105531610.1|WP_034832555.1|PCJ60361.1|WP_137101029.1|WP_011764472.1|WP_018150678.1|WP_036248493.1|WP_041096173.1|WP_041322195.1|OIP10589.1|WP_076095626.1|RTL40888.1|TAN74085.1|KRT70926.1|TEX46275.1|RIK93028.1|WP_091906234.1|WP_024901274.1|KFB75662.1","glutamate-ammonia ligase activity","31","ENR","GO:0004356","1.3562","0.0683","GO:0004356","false","GO:0004356"
"3949","-0.9878","-0.51","0.1345","K00023
","0.9978","KFB74895.1|WP_062590256.1|SBT06690.1|WP_088382570.1|PKP68941.1|GCL61065.1|WP_112993160.1|WP_042822737.1|OYU49894.1|WP_129635243.1|WP_004259356.1|WP_004266007.1|WP_055423698.1|WP_066879382.1|WP_069037386.1|OHC72288.1|OJX17264.1|WP_076092920.1|WP_079436675.1|PKO37690.1|TAK80989.1|WP_117608680.1|WP_014237572.1|WP_015436736.1|WP_027458166.1|RPJ44264.1|RTK98005.1|RYF80491.1|TEX48147.1|CDH47611.1|PZQ52337.1|WP_137098281.1|WP_034994456.1|WP_079436674.1|WP_124219361.1|WP_008121844.1|PKO83537.1|WP_105998743.1|WP_108893374.1|WP_024516532.1|EXI90689.1|WP_048670196.1","phbB; acetoacetyl-CoA reductase [EC:1.1.1.36]","42","ENR","K00023","-1.5081","0.0122","K00023","false","K00023"
"3950","0.9862","0.6943","0.105","COG2766
","0.9806","WP_135247737.1|OJW50879.1|PKO33943.1|WP_108948782.1|WP_128902407.1|TAL74038.1|WP_010948497.1|RZI44785.1|WP_017508866.1|PLP38239.1|WP_011765804.1|WP_079435047.1|WP_092755324.1|WP_056875887.1|WP_102041370.1|OGU52319.1|WP_109041252.1","serine protein kinase","17","ENR","COG2766","1.5878","0.0138","COG2766","false","COG2766"
"3951","0.9988","0.7258","0.046","COG1840
","0.272","ACI92254.1|WP_011286821.1|WP_027459002.1|OGA32853.1|OHC62478.1|TEX49636.1|WP_013561500.1|WP_006162812.1|KFB75252.1|PZU90377.1|WP_040990149.1|WP_137154640.1|ODT07828.1|WP_066886845.1|PKO30612.1|PTM61126.1|RIX43534.1|WP_012206542.1|WP_083506166.1|WP_038304535.1|WP_128903083.1|PKO58144.1|WP_119046367.1","ABC-type Fe3 transport system, periplasmic component","23","ENR","COG1840","1.7802","0.0012","COG1840","false","COG1840"
"3952","-0.9897","-0.5168","0.1327","GO:0004108
","0.9945","WP_013215864.1|WP_055037836.1|WP_075187930.1|WP_007866641.1|WP_011158456.1|WP_068082899.1|TAK91950.1|WP_004651294.1|WP_108176835.1|WP_004361350.1|OGP09261.1|WP_011239598.1|WP_011288588.1|WP_056876738.1|WP_012204342.1|WP_015435441.1|WP_114401430.1|WP_128198914.1|WP_028995009.1|OFZ97010.1|OHC70316.1|WP_090702123.1|PKO90014.1|WP_117609045.1|WP_121241506.1|WP_121457279.1|RTL37413.1|TAH41053.1|TEX44640.1|WP_084269874.1|EXI78438.1|EXI68690.1|WP_020891317.1|EXI79150.1|KFB68261.1|PZR33558.1|KFB77946.1|OJY14595.1|RZI70655.1|WP_042084243.1|KPK19984.1|OIP08438.1|PJI38023.1|WP_133314182.1","citrate (Si)-synthase activity","44","ENR","GO:0004108","-1.5334","0.0103","GO:0004108","false","GO:0004108"
"3953","1.0","0.7605","0.0303","GO:0006801
","0.0584","WP_012205767.1|WP_066886212.1|RIX43500.1|RPJ48138.1|WP_011288938.1|WP_114804109.1|WP_092615691.1|TAF74398.1|PKO84220.1|WP_105998390.1|WP_038361093.1|WP_114278342.1|WP_091936163.1|RTL28259.1|KFB77160.1|AGB82336.1|WP_055936105.1|WP_119631809.1|BBG73583.1|WP_129130376.1|WP_056878629.1|OJX20548.1|TAE62552.1","superoxide metabolic process","23","ENR","GO:0006801","1.8756","0.0","GO:0006801","false","GO:0006801"
"3954","0.9751","0.4576","0.2174","GO:0006807
","1.0","WP_079434406.1|WP_108698354.1|WP_079433513.1|WP_102245658.1|WP_121164464.1|WP_085276993.1|PZQ25083.1|WP_102041225.1|TEX46180.1|WP_117610156.1|WP_130459456.1|WP_011765115.1|PKO34603.1|PLX80068.1|TAG77232.1|OZB34428.1|PKO86759.1|WP_079433633.1|ODV10150.1|RTL29411.1|AGW92175.1|WP_089416706.1|WP_011289488.1|PZO45465.1|RTL21828.1|WP_018409825.1|WP_012206801.1|OYT19536.1|OGT58397.1|PPD29689.1|WP_108623115.1|EEQ94142.1|WP_034832555.1|PCJ60361.1|ODU89612.1|WP_137101029.1|WP_011764472.1|WP_018150678.1|WP_036248493.1|TKB64172.1|WP_041096173.1|WP_041322195.1|OIP10589.1|WP_076095626.1|RTL40888.1|WP_078121737.1|TAN74085.1|KRT70926.1|TEX46275.1|KFB75662.1|OZB45857.1|EXI82919.1|KFB78215.1|RTL26004.1|WP_096448963.1|WP_062356741.1|WP_062356736.1|WP_105531610.1|RIK93028.1|WP_091906234.1|WP_024901274.1|PHY03308.1|WP_102040584.1|OGB53242.1|WP_026259429.1|ODU69919.1|WP_100265336.1|WP_074907023.1|OQW38587.1|WP_011285986.1|OQW83449.1|WP_050417645.1|WP_083537660.1","nitrogen compound metabolic process","73","ENR","GO:0006807","1.3938","0.0249","GO:0006807","false","GO:0006807"
"3955","0.9932","0.6807","0.0853","1MU08
","0.8285","SCZ13807.1|WP_013803090.1|WP_136386246.1|OJX35469.1|WP_083281205.1|WP_015878143.1|RIX44646.1|WP_083293141.1|PZQ74733.1|WP_124961768.1|WP_005670933.1|WP_084652092.1|EYU06092.1|ETK39847.1|WP_084173694.1|WP_129572018.1|WP_102770819.1|WP_104801476.1|WP_088179356.1|PKO35889.1|WP_079436222.1|WP_084019513.1","Heavy metal translocating P-type atpase","22","ENR","1MU08","1.6583","0.0068","1MU08","false","1MU08"
"3956","0.9946","0.45","0.1967","K01999
","1.0","WP_106747213.1|WP_106748970.1|WP_088280370.1|TKV78592.1|PLX73038.1|WP_106445689.1|WP_106751038.1|WP_119286308.1|WP_137101897.1|OGB17669.1|WP_012204238.1|WP_038302187.1|WP_096451485.1|WP_044536475.1|PKO72787.1|WP_072385546.1|WP_016447696.1|WP_079432591.1|PKO94648.1|RTL35852.1|WP_137100217.1|WP_012202504.1|WP_077296185.1|WP_004298381.1|KFB76619.1|WP_106750670.1|EXI75932.1|WP_011286022.1|WP_050414302.1|ODU14778.1|OLE34862.1|RTL61734.1|WP_136959350.1|WP_055975921.1|WP_027457110.1|WP_026381452.1|OGA32703.1|WP_066886155.1|WP_096355779.1|TEX47582.1|WP_012203086.1|TEX47693.1|OJW49218.1|WP_079434253.1|WP_106749384.1|WP_136959710.1|PTM60753.1|WP_043823646.1|WP_011289763.1|WP_044541053.1|WP_073468087.1|RTL46540.1|WP_133704187.1|RTL58132.1|RIK48921.1|EXI66485.1|WP_047194954.1|KFB70736.1|RPI44369.1|KFB76222.1|WP_111365197.1|EXI90634.1|WP_096356184.1|WP_012205145.1|KFB76662.1|OGW51195.1|WP_044542863.1|WP_116455617.1|WP_137100270.1|KFB66849.1|WP_069057858.1|OJW49421.1|WP_091454393.1|RTL41572.1|WP_004306173.1|WP_069306740.1|WP_106748746.1|RWC34567.1|CDH47811.1|OIP08730.1|WP_103168340.1|WP_091936238.1|WP_106750106.1|PKO60097.1|WP_103717235.1|RIX45205.1|WP_037015587.1|WP_038489687.1|WP_097278717.1|RTL55566.1|WP_038217021.1|ODU10426.1|WP_048673076.1|PTM52857.1|ESX17709.1|WP_038301439.1|WP_034395936.1|WP_011443079.1|WP_048671191.1|OJX48652.1|OYX18931.1|WP_013801936.1|WP_027456721.1|RTL37799.1|WP_071954671.1|KNZ30893.1|WP_076091556.1|PKO67581.1|WP_079434340.1|WP_083761464.1|PKO38299.1|WP_117607607.1|RIX49114.1|TEX49264.1|OFZ87680.1|WP_135469174.1","livK; branched-chain amino acid transport system substrate-binding protein","116","ENR","K01999","1.4554","0.0054","K01999","false","K01999"
"3957","0.982","0.7001","0.107","K02967
","0.9845","WP_108176863.1|WP_114401720.1|WP_121457190.1|EXI89281.1|EFF86474.1|KFB67245.1|OJW50010.1|KFB73077.1|RIZ69250.1|WP_004301412.1|WP_010397614.1|WP_012206747.1|WP_062354893.1|OQW81897.1|WP_110527036.1|RTL31940.1","RP-S2, MRPS2, rpsB; small subunit ribosomal protein S2","16","ENR","K02967","1.5835","0.018","K02967","false","K02967"
"3958","0.9488","0.5736","0.2108","2TQP8
","1.0","WP_028957231.1|WP_043949301.1|WP_069444877.1|AQT42897.1|PAU95980.1|RZO34591.1|RWH43609.1|EKE18052.1|ODU57472.1|OJX70055.1|WP_100053551.1|OPH17454.1|WP_034743456.1|WP_115934849.1|WP_091918820.1|WP_121219054.1|WP_093509984.1|WP_008494540.1|RYE05967.1|RWC56152.1|TJW70054.1|WP_135048775.1|SP|P75022.1|EFTU_RHIRD|WP_029312050.1|WP_109453369.1","This protein promotes the GTP-dependent binding of aminoacyl-tRNA to the A-site of ribosomes during protein biosynthesis","25","ENR","2TQP8","1.4198","0.0512","2TQP8","false","2TQP8"
"3959","0.9974","0.6181","0.0703","GO:0019538
","0.6924","WP_093253265.1|WP_011633831.1|WP_062188045.1|BBG74039.1|WP_093558235.1|PZP62061.1|OGP08582.1|RFM23946.1|WP_106874290.1|TAJ83128.1|WP_011288455.1|WP_091139055.1|WP_012207006.1|WP_097202490.1|WP_132773508.1|WP_021006548.1|WP_066880780.1|RTL42036.1|SBW00644.1|WP_067109846.1|WP_003052325.1|WP_019341082.1|RTL29949.1|EXI90432.1|KFB70008.1|WP_052211107.1|RZL00001.1|WP_078031681.1|WP_091909339.1|WP_079433358.1|PKO83061.1|WP_012353056.1|WP_121427340.1|RUQ40581.1|WP_010103166.1|WP_035930530.1|WP_091452560.1|SOO28904.1","protein metabolic process","38","ENR","GO:0019538","1.6894","0.0026","GO:0019538","false","GO:0019538"
"3960","0.9972","0.4673","0.1666","GO:0030170
","0.9997","WP_079435717.1|BBG72123.1|WP_108508939.1|PZN56073.1|WP_084082100.1|PZO56170.1|WP_004365214.1|BAN35084.1|WP_076094220.1|WP_081148932.1|WP_094267892.1|PKO89627.1|WP_107491793.1|RPH44985.1|WP_124734110.1|WP_005160809.1|WP_013522392.1|WP_133594294.1|PKO91189.1|WP_133680969.1|WP_109015333.1|WP_035608057.1|OGA63255.1|OJX29812.1|WP_079433534.1|PHQ58449.1|PCI65220.1|WP_119632423.1|OGA79882.1|WP_102040916.1|RTL35955.1|WP_079436899.1|OYV35612.1|KNZ34458.1|WP_125244194.1|KFB66277.1|WP_114679042.1|OYY66643.1|KFB67396.1|WP_120295782.1|WP_127815209.1|BAO31368.1|KFB69696.1|WP_015766034.1|KFB73981.1|KFB71941.1|WP_004259793.1|WP_079433322.1|WP_117610071.1|OIP33749.1|WP_079434579.1|WP_062356761.1|WP_035823221.1|ABM95891.1|WP_055941853.1|WP_018991985.1|RTL38213.1|ABX37461.1|WP_017386421.1|WP_079435614.1|WP_108508045.1|WP_018442488.1|TEX49096.1|GAP35595.1|WP_018609589.1|PKO92855.1|OJX20211.1|OHC66528.1|WP_021248893.1|WP_136346555.1|OFZ96113.1|WP_088812016.1|OJZ06114.1|KPK69089.1|WP_133607902.1|TEX49183.1|WP_081921947.1|RTL27769.1|WP_133587753.1|WP_076093354.1|WP_079433023.1|KFB68274.1|EXI66835.1|ABC38562.1|RYD52665.1|WP_014853308.1|WP_055400550.1|WP_081194634.1|WP_011287432.1|WP_055935991.1|WP_131187908.1|PKO33302.1|WP_002931325.1|ODS71603.1|OJW48773.1|TEX46895.1|EXI89764.1|WP_062405176.1|RDE52202.1|WP_062357774.1|WP_059424682.1|RZO66725.1|WP_015767134.1|RTL24305.1|KFB69643.1|KFB72879.1|KFB75668.1|KFB77235.1|WP_012205537.1|RZS73544.1|WP_028980758.1","pyridoxal phosphate binding","111","ENR","GO:0030170","1.4998","0.0028","GO:0030170","false","GO:0030170"
"3961","-1.0","-0.6418","0.0114","1N3PN
","0.0233","BAD37171.1|CAI06598.1|BAD91427.1|ABP33218.1|AEA35309.1|AEJ89829.1|WP_004301737.1|EXI86426.1|EXI90076.1|WP_056876288.1|AHZ56225.1|WP_057674903.1|WP_027459187.1|KFB69436.1|AJO62862.1|OGA45015.1|AJO63014.1|OIP10440.1|BAR46710.1|RMG33618.1|BAR46711.1|ACF98171.1|WP_050417154.1|AEL12490.1|OHC61306.1|OHC64126.1|WP_076096509.1|WP_079435145.1|ARK19566.1|WP_086912295.1|ATG72135.1|PKO56461.1|WP_108977384.1|WP_116534872.1|WP_119107391.1|RIX44719.1|TAK48549.1|TEX48909.1|CCA94869.1|EXI73901.1|AQF57581.1|ATG72145.1|ATW64111.1|WP_119964852.1|WP_133588295.1|ABI33598.1|WP_018151794.1|AJG01641.1|ATG85284.1|TDQ47100.1|WP_068491810.1|ODU56528.1|WP_137194094.1|BAH03064.1|WP_013029265.1|BAR46634.1|WP_108106829.1|WP_084721056.1","Nitrite reductase","58","ENR","1N3PN","-2.014","0.0","1N3PN","false","1N3PN"
"3962","-0.9779","-0.6588","0.1129","1MW9S
","0.9713","ODS71062.1|OGV72118.1|RTL04036.1|WP_055423062.1|WP_124220621.1|WP_056197883.1|WP_054965449.1|RTL46920.1|OJY87033.1|WP_090018893.1|AAM62210.1|WP_010463004.1|WP_012585584.1|WP_027457213.1|WP_028994809.1|WP_043820335.1|ODS95854.1","Belongs to the prokaryotic molybdopterin-containing oxidoreductase family","17","ENR","1MW9S","-1.5856","0.0221","1MW9S","false","1MW9S"
"3963","0.9428","0.6256","0.1989","GO:0004160
","1.0","WP_011236835.1|WP_050417438.1|WP_066882891.1|OYU48789.1|WP_132249930.1|OYY58949.1|WP_041547671.1|WP_015437464.1|TCW38113.1|WP_035678795.1|WP_117607631.1|RDE50182.1|WP_007680863.1|KFB70734.1|WP_004721665.1|WP_126463609.1|WP_002931890.1","dihydroxy-acid dehydratase activity","17","ENR","GO:0004160","1.4394","0.0572","GO:0004160","false","GO:0004160"
